,words,tag
10767,크리스마스,NNG
10768,에,JKB
10769,단,MM
10770,둘,NR
10771,이,XSN
10772,서,JKS
10773,당일치기,NNG
10774,로,JKB
10775,전주,NNG
10776,여행,NNG
10777,하,XSV
10778,기,ETN
10779,로,JKB
10780,했,VV+EP
10781,습니다,EF
10782,고등학생,NNG
10783,인데요,VCP+EF
10784,어느,MM
10785,정도,NNG
10786,들,VV
10787,고,EC
10788,가,VX
10789,는,ETM
10790,게,NNB+JKS
10791,맞,VV
10792,고,EC
10793,전주,NNG
10794,는,JX
10795,할,VV+ETM
10796,게,NNB+JKS
10797,뭐,IC
10798,뭐,IC
10799,있,VA
10800,을까요,EC
10801,제대로,MAG
10802,답변,NNG
10803,해,XSV+EC
10804,주,VX
10805,세요,EP+EF
10806,대학,NNG
10807,로,JKB
10808,와,JC
10809,투어,NNG
10810,공연,NNG
10811,하,XSV
10812,는,ETM
10813,연극,NNG
10814,추천,NNG
10815,해,XSV+EC
10816,드릴께요,VX+EF
10817,제,NP
10818,가,JKS
10819,전주,NNG
10820,여행,NNG
10821,을,JKO
10822,갔,VV+EP
10823,는데,EC
10824,여,JKV
10825,제,NP
10826,가,JKS
10827,왜,MAG
10828,그런진,VA+EC+JX
10829,모르,VV
10830,겠,EP
10831,지만,EC
10832,그냥,MAG
10833,전라도,NNP
10834,사투리,NNG
10835,듣,VV
10836,기,ETN
10837,싫,VA
10838,더라구요,EF
10839,억양,NNG
10840,이,JKS
10841,쎄,VA
10842,서,EC
10843,그런,MM
10844,감,NNG
10845,좀,MAG
10846,듣,VV
10847,기,ETN
10848,가,JKS
10849,거북,NNG
10850,했,XSV+EP
10851,는데,EC
10852,전주,NNG
10853,여행,NNG
10854,갔었,VV+EP
10855,는데,EC
10856,무슨,MM
10857,일,NNG
10858,인진,VCP+EC+JX
10859,모르,VV
10860,겠,EP
10861,지만,EC
10862,사람,NNG
10863,들,XSN
10864,전라도,NNP
10865,사투리,NNG
10866,1,SN
10867,도,NNBC
10868,안,MAG
10869,쓰,VV
10870,던데요,EC
10871,쫌,MAG
10872,의외,NNG
10873,였,VCP+EP
10874,어요,EF
10875,전라북도,NNP
10876,전주시,NNP
10877,아닌가요,VCN+EC
10878,전주,NNP
10879,1,SN
10880,박,NNBC
10881,2,SN
10882,일,NNBC
10883,여행,NNG
10884,코스,NNG
10885,추천,NNG
10886,및,MAJ
10887,조언,NNG
10888,해,XSV+EC
10889,주,VX
10890,세요,EP+EF
10891,가,VV
10892,고,EC
10893,싶,VX
10894,은,ETM
10895,곳,NNB
10896,전주,NNP
10897,한옥마을,NNP
10898,경기전,NNG
10899,전주,NNG
10900,난장,NNG
10901,전주,NNG
10902,국립,NNG
10903,박물관,NNG
10904,전주,NNP
10905,동물원,NNG
10906,이동,NNG
10907,수단,NNG
10908,자동차,NNG
10909,전주,NNG
10910,여행,NNG
10911,전주,NNG
10912,맛집,NNG
10913,국내,NNG
10914,여행,NNG
10915,전,NNG
10916,주달,NNG
10917,봉,NNG
10918,이,JKS
10919,달,NNG
10920,봉,NNG
10921,티비,NNG
10922,전주,NNG
10923,여행,NNG
10924,코스,NNG
10925,전주,NNG
10926,가,JKS
10927,볼,VV+ETM
10928,만,NNB
10929,한,XSA+ETM
10930,곳,NNG
10931,여수,NNG
10932,여행,NNG
10933,여수,NNG
10934,가,JKS
10935,볼,VV+ETM
10936,만,NNB
10937,한,XSA+ETM
10938,곳,NNB
10939,제주,NNP
10940,도,JX
10941,여행,NNG
10942,뚜벅,MAG
10943,이,MM
10944,여행,NNG
10945,으로,JKB
10946,전주,NNG
10947,가,VV
10948,려는데,EC
10949,한옥,NNG
10950,마을,NNG
10951,근처,NNG
10952,짐,NNG
10953,.,SF
10954,..,SY
10955,이용,NNG
10956,하,XSV
10957,시,EP
10958,면,EC
10959,원,NNG
10960,하,XSV
10961,는,ETM
10962,장소,NNG
10963,에서,JKB
10964,장소,NNG
10965,로,JKB
10966,짐,NNG
10967,운송,NNG
10968,이,JKS
10969,가능,NNG
10970,합니다,XSA+EF
10971,가격,NNG
10972,도,JX
10973,저렴,XR
10974,하,XSA
10975,고,EC
10976,앱,NNG
10977,을,JKO
10978,통해,VV+EC
10979,실시간,NNG
10980,으로,JKB
10981,주문,NNG
10982,및,MAJ
10983,현황,NNG
10984,확인,NNG
10985,까지,JX
10986,가능,NNG
10987,해,XSV+EC
10988,여행,NNG
10989,중,NNB
10990,편리,NNG
10991,하,XSV
10992,게,EC
10993,이용,NNG
10994,이,JKS
10995,가능,NNG
10996,하,XSA
10997,니,EC
10998,전주,NNG
10999,뚜벅,MAG
11000,이,MM
11001,여행,NNG
11002,시,NNB
11003,참고,NNG
11004,해,XSV+EC
11005,보,VX
11006,세요,EP+EF
11007,즐거운,VA+ETM
11008,전주,NNG
11009,여행,NNG
11010,되,XSV
11011,시,EP
11012,길,ETN+JKO
11013,바랄,VV+ETM
11014,게요,NNB+VCP+EC
11015,전주,NNG
11016,여행,NNG
11017,일정,NNG
11018,이번,NNG
11019,에,JKB
11020,전,NP+JX
11021,주로,MAG
11022,여행,NNG
11023,을,JKO
11024,가,VV
11025,는데,EC
11026,소요,NNG
11027,시간,NNG
11028,을,JKO
11029,알,VV
11030,고,EC
11031,싶,VX
11032,어요,EF
11033,한옥마을,NNP
11034,초코파이,NNP
11035,체험,NNG
11036,장,NNG
11037,수목원,NNG
11038,드림,VV+ETM
11039,랜드,NNG
11040,순,NNG
11041,으로,JKB
11042,가,VV
11043,는데,EC
11044,이동,NNG
11045,시간,NNG
11046,이,JKS
11047,얼마나,MAG
11048,걸릴까요,VV+EF
11049,자세,XR
11050,하,XSA
11051,게,EC
11052,부탁,NNG
11053,드릴게요,VV+EC
11054,우선,MAG
11055,전주,NNP
11056,한옥마을,NNP
11057,내,NNB
11058,에,JKB
11059,초코파이,NNP
11060,체험,NNG
11061,장이,XSN
11062,있,VA
11063,으니까요,EC
11064,이걸,NP+JKO
11065,이번,NNG
11066,에,JKB
11067,태교,NNG
11068,여행,NNG
11069,으로,JKB
11070,2,SN
11071,박,NNBC
11072,3,SN
11073,일,NNBC
11074,놀,VV
11075,러,EC
11076,가,VX
11077,려고,EC
11078,하,VV
11079,는데,EC
11080,강아지,NNG
11081,.,SF
11082,..,SY
11083,전주,NNG
11084,여행,NNG
11085,전주,NNG
11086,맛집,NNG
11087,국내,NNG
11088,여행,NNG
11089,전,NNG
11090,주달,NNG
11091,봉,NNG
11092,이,JKS
11093,달,NNG
11094,봉,NNG
11095,티비,NNG
11096,전주,NNG
11097,여행,NNG
11098,코스,NNG
11099,전주,NNG
11100,가,JKS
11101,볼,VV+ETM
11102,만,NNB
11103,한,XSA+ETM
11104,곳,NNG
11105,여수,NNG
11106,여행,NNG
11107,여수,NNG
11108,가,JKS
11109,볼,VV+ETM
11110,만,NNB
11111,한,XSA+ETM
11112,곳,NNB
11113,제주,NNP
11114,도,JX
11115,여행,NNG
11116,제주도,NNP
11117,가,JKS
11118,볼,VV+ETM
11119,만,NNB
11120,한,XSA+ETM
11121,곳,NNG
11122,여행,NNG
11123,전문,NNG
11124,인,VCP+ETM
11125,플,NNG
11126,루,JKB
11127,언서,NNG
11128,전,NNG
11129,주달,NNG
11130,봉이,NNG
11131,입니다,VCP+EF
11132,전주,NNG
11133,여행,NNG
11134,숙소,NNG
11135,잡,VV
11136,기,ETN
11137,가,JKS
11138,힘드,VA
11139,시,EP
11140,다면,EC
11141,바닷가,NNG
11142,가,JKS
11143,전주,NNG
11144,여행,NNG
11145,추천,NNG
11146,해,XSV+EC
11147,주,VX
11148,세요,EP+EF
11149,전주,NNG
11150,여행,NNG
11151,추천,NNG
11152,해,XSV+EC
11153,주,VX
11154,세요,EP+EF
11155,전,MM
11156,주식,NNG
11157,가,VV+EC
11158,맥,NNG
11159,문화,NNG
11160,의,JKG
11161,전일,NNG
11162,슈퍼,NNG
11163,등,NNB
11164,의,JKG
11165,전,MM
11166,주만,NNP
11167,의,JKG
11168,술,NNG
11169,문화,NNG
11170,외,NNB
11171,에,JKB
11172,도,JX
11173,에,IC
11174,피큐어,NNP
11175,평점,NNG
11176,AA,SL
11177,를,JKO
11178,받,VV
11179,은,ETM
11180,전주식,NNP
11181,한정식,NNP
11182,의,JKG
11183,최고봉,NNP
11184,수구,NNP
11185,정,NNP
11186,전라,NNP
11187,회관,NNG
11188,궁,NNG
11189,전주비빔밥,NNG
11190,의,JKG
11191,최고봉,NNG
11192,고궁,NNG
11193,성미,NNG
11194,당,XSN
11195,토종,NNG
11196,명품,NNG
11197,닭,NNG
11198,을,JKO
11199,사용,NNG
11200,한,XSV+ETM
11201,닭,NNG
11202,요,VCP+EC
11203,리의,NNG
11204,1,SN
11205,박,NNBC
11206,2,SN
11207,일,NNBC
11208,전주,NNP
11209,혼자,NNG
11210,여행,NNG
11211,코스,NNG
11212,질문,NNG
11213,하,XSV
11214,신,EP+ETM
11215,전주,NNG
11216,여행,NNG
11217,정보,NNG
11218,정리,NNG
11219,해,XSV+EC
11220,봤,VX+EP
11221,습니다,EF
11222,참고,NNG
11223,해,XSV+EC
11224,주,VX
11225,세요,EP+EF
11226,전,MM
11227,주,NNG
11228,에서,JKB
11229,가,VV
11230,볼,EC+VX+ETM
11231,만,NNB
11232,한,XSA+ETM
11233,곳,NNB
11234,덕진,NNP
11235,공원,NNG
11236,추천,NNP
11237,덕진,NNP
11238,공원,NNG
11239,이,JKS
11240,전주,NNP
11241,터미널,NNG
11242,에서,JKB
11243,가장,MAG
11244,가까운,VA+ETM
11245,곳,NNG
11246,이,VCP
11247,에요,EF
11248,산책,NNG
11249,하,XSV
11250,기,ETN
11251,에,JKB
11252,좋,VA
11253,은,ETM
11254,호수,NNG
11255,공원,NNG
11256,이,VCP
11257,에요,EF
11258,덕진,NNP
11259,공원,NNG
11260,을,JKO
11261,생략,NNG
11262,하,XSV
11263,고,EC
11264,곧바로,MAG
11265,남부,NNG
11266,시장,NNG
11267,과,JC
11268,전주,NNG
11269,여행,NNG
11270,갈려고,VV+EC
11271,하,VV
11272,는데,EC
11273,전주,NNG
11274,여행,NNG
11275,전주,NNG
11276,맛집,NNG
11277,국내,NNG
11278,여행,NNG
11279,전,NNG
11280,주달,NNG
11281,봉,NNG
11282,이,JKS
11283,달,NNG
11284,봉,NNG
11285,티비,NNG
11286,전주,NNG
11287,여행,NNG
11288,코스,NNG
11289,전주,NNG
11290,가,JKS
11291,볼,VV+ETM
11292,만,NNB
11293,한,XSA+ETM
11294,곳,NNG
11295,여수,NNG
11296,여행,NNG
11297,여수,NNG
11298,가,JKS
11299,볼,VV+ETM
11300,만,NNB
11301,한,XSA+ETM
11302,곳,NNB
11303,제주,NNP
11304,도,JX
11305,여행,NNG
11306,제주도,NNP
11307,가,JKS
11308,볼,VV+ETM
11309,만,NNB
11310,한,XSA+ETM
11311,곳,NNG
11312,여행,NNG
11313,전문,NNG
11314,인,VCP+ETM
11315,플,NNG
11316,루,JKB
11317,언서,NNG
11318,전,NNG
11319,주달,NNG
11320,봉이,NNG
11321,입니다,VCP+EF
11322,전주,NNG
11323,여행,NNG
11324,코스,NNG
11325,는,JX
11326,한옥,NNG
11327,마을,NNG
11328,에서부터,JKB
11329,시작,NNG
11330,을,JKO
11331,2,SN
11332,박,NNBC
11333,3,SN
11334,일,NNBC
11335,전주,NNG
11336,여행,NNG
11337,부모,NNG
11338,님,XSN
11339,과,JC
11340,전주,NNG
11341,여행,NNG
11342,가,VV
11343,려고,EC
11344,하,VV
11345,는데,EC
11346,정보,NNG
11347,가,JKS
11348,하나,NR
11349,도,JX
11350,없,VA
11351,어서요,EC
11352,숙소,NNG
11353,는,JX
11354,어디,NP
11355,가,JKS
11356,좋,VA
11357,은지,EC
11358,관광지,NNG
11359,는,JX
11360,어디,NP
11361,가,JKS
11362,있,VA
11363,는지,EC
11364,추천,NNG
11365,부탁,NNG
11366,드려요,VV+EC
11367,전주,NNG
11368,여행,NNG
11369,전주,NNG
11370,맛집,NNG
11371,국내,NNG
11372,여행,NNG
11373,전,NNG
11374,주달,NNG
11375,봉,NNG
11376,이,JKS
11377,달,NNG
11378,봉,NNG
11379,티비,NNG
11380,전주,NNG
11381,여행,NNG
11382,코스,NNG
11383,전주,NNG
11384,가,JKS
11385,볼,VV+ETM
11386,만,NNB
11387,한,XSA+ETM
11388,곳,NNG
11389,여수,NNG
11390,여행,NNG
11391,전주,NNG
11392,여행,NNG
11393,코스,NNG
11394,!,SF
11395,!!,SY
11396,이미,MAG
11397,전주,NNG
11398,여행,NNG
11399,을,JKO
11400,마치,VV
11401,고,EC
11402,복귀,NNG
11403,하,XSV
11404,셨,EP+EP
11405,을,ETM
11406,것,NNB
11407,같,VA
11408,네요,EF
11409,저희,NP
11410,도,JX
11411,지난주,NNG
11412,에,JKB
11413,당일,NNG
11414,코스,NNG
11415,로,JKB
11416,전주,NNG
11417,에,JKB
11418,다녀왔,VV+EP
11419,는데요,EF
11420,주말,NNG
11421,이,VCP
11422,라서,EC
11423,그런지,VA+EC
11424,차,NNG
11425,들,XSN
11426,도,JX
11427,많,VA
11428,고,EC
11429,관광지,NNG
11430,에,JKB
11431,는,JX
11432,사람,NNG
11433,들,XSN
11434,도,JX
11435,많,VA
11436,아서,EC
11437,생각,NNG
11438,처럼,JKB
11439,많이,MAG
11440,둘러보,VV
11441,지,EC
11442,못해서,VX+EC
11443,아쉽,VA
11444,더라고요,EC
11445,최소한,NNG
11446,1,SN
11447,박,NNBC
11448,2,SN
11449,일,NNBC
11450,전주,NNG
11451,당일치기,NNG
11452,여행,NNG
11453,을,JKO
11454,가,VV
11455,려고,EC
11456,하,VV
11457,는데,EC
11458,질문,NNG
11459,이,JKS
11460,있,VA
11461,습니다,EF
11462,전주,NNG
11463,여행,NNG
11464,전주,NNG
11465,맛집,NNG
11466,국내,NNG
11467,여행,NNG
11468,전,NNG
11469,주달,NNG
11470,봉,NNG
11471,이,JKS
11472,달,NNG
11473,봉,NNG
11474,티비,NNG
11475,전주,NNG
11476,여행,NNG
11477,코스,NNG
11478,전주,NNG
11479,가,JKS
11480,볼,VV+ETM
11481,만,NNB
11482,한,XSA+ETM
11483,곳,NNG
11484,여수,NNG
11485,여행,NNG
11486,여수,NNG
11487,가,JKS
11488,볼,VV+ETM
11489,만,NNB
11490,한,XSA+ETM
11491,곳,NNB
11492,제주,NNP
11493,도,JX
11494,여행,NNG
11495,제주도,NNP
11496,가,JKS
11497,볼,VV+ETM
11498,만,NNB
11499,한,XSA+ETM
11500,곳,NNG
11501,여행,NNG
11502,전문,NNG
11503,인,VCP+ETM
11504,플,NNG
11505,루,JKB
11506,언서,NNG
11507,전,NNG
11508,주달,NNG
11509,봉이,NNG
11510,입니다,VCP+EF
11511,기지,NNG
11512,제,XSN
11513,산책,NNG
11514,저녁,NNG
11515,에,JKB
11516,도,JX
11517,많이,MAG
11518,들,XSN
11519,하,VV
11520,셔서,EP+EC
11521,전주,NNP
11522,1,SN
11523,박,NNBC
11524,2,SN
11525,일,NNBC
11526,여행,NNG
11527,가,VV
11528,는데,EC
11529,코스,NNG
11530,추천,NNG
11531,부탁,NNG
11532,드려요,VV+EC
11533,~^^,SY
11534,남자,NNG
11535,친구,NNG
11536,와,JC
11537,생일,NNG
11538,여행,NNG
11539,으로,JKB
11540,전주,NNG
11541,여행,NNG
11542,을,JKO
11543,가,VV
11544,는데,EC
11545,전주,NNG
11546,는,JX
11547,처음,NNG
11548,이,VCP
11549,라,EC
11550,좋,VA
11551,은,ETM
11552,코스,NNG
11553,있,VV
11554,으면,EC
11555,추천,NNG
11556,좀,MAG
11557,부탁드립니다,VV+EC
11558,숙소,NNG
11559,는,JX
11560,전주,NNP
11561,한옥마을,NNP
11562,도보,NNP
11563,10,SN
11564,거리,NNG
11565,에,JKB
11566,잡,VV
11567,았,EP
11568,고,EC
11569,자차,NNG
11570,있,VV
11571,어서,EC
11572,이동은,NNP
11573,문제,NNG
11574,없,VA
11575,습니다,EF
11576,맛집,NNG
11577,도,JX
11578,추천,NNG
11579,부탁,NNG
11580,드려요,VV+EC
11581,안녕,NNG
11582,하,XSV
11583,세요,EP+EF
11584,AI,SL
11585,전주,NNP
11586,한옥,NNG
11587,마을,NNG
11588,에,JKB
11589,남자,NNG
11590,혼자,NNG
11591,여행,NNG
11592,을,JKO
11593,갈,VV+ETM
11594,예정,NNG
11595,입니다,VCP+EF
11596,.,SF
11597,욕조,NNG
11598,는,JX
11599,저,NP
11600,도,JX
11601,굉장히,MAG
11602,무리,NNG
11603,한,XSA+ETM
11604,질문,NNG
11605,인,VCP+ETM
11606,것,NNB
11607,같,VA
11608,지만,EC
11609,혹시나,MAG
11610,해서,VV+EC
11611,전주,NNG
11612,여행,NNG
11613,전주,NNG
11614,맛집,NNG
11615,국내,NNG
11616,여행,NNG
11617,전,NNG
11618,주달,NNG
11619,봉,NNG
11620,이,JKS
11621,달,NNG
11622,봉,NNG
11623,티비,NNG
11624,전주,NNG
11625,여행,NNG
11626,코스,NNG
11627,전주,NNG
11628,가,JKS
11629,볼,VV+ETM
11630,만,NNB
11631,한,XSA+ETM
11632,곳,NNG
11633,여수,NNG
11634,여행,NNG
11635,여수,NNG
11636,가,JKS
11637,볼,VV+ETM
11638,만,NNB
11639,한,XSA+ETM
11640,곳,NNB
11641,제주,NNP
11642,도,JX
11643,여행,NNG
11644,제주도,NNP
11645,가,JKS
11646,볼,VV+ETM
11647,만,NNB
11648,한,XSA+ETM
11649,곳,NNG
11650,여행,NNG
11651,전문,NNG
11652,인,VCP+ETM
11653,플,NNG
11654,루,JKB
11655,언서,NNG
11656,전주,NNG
11657,여행,NNG
11658,가,VV
11659,는데,EC
11660,렌트,NNG
11661,를,JKO
11662,하,VV
11663,는,ETM
11664,게,NNB+JKS
11665,좋,VA
11666,을까,EC
11667,전주,NNG
11668,여행,NNG
11669,가,VV
11670,는데,EC
11671,렌트,NNG
11672,를,JKO
11673,하,VV
11674,는,ETM
11675,게,NNB+JKS
11676,좋,VA
11677,을까요,EC
11678,안녕,NNG
11679,하,XSV
11680,세요,EP+EF
11681,천만,NR
11682,반,NNG
11683,려인,NNG
11684,과,JKB
11685,함께,MAG
11686,하,VV
11687,는,ETM
11688,애견,NNG
11689,동반,NNG
11690,여행,NNG
11691,플랫,NNG
11692,폼,NNG
11693,하트,NNG
11694,독,NNG
11695,입니다,VCP+EF
11696,전주,NNG
11697,는,JX
11698,작,VA
11699,은,ETM
11700,도시,NNG
11701,라서,VCP+EC
11702,택시,NNG
11703,로,JKB
11704,이동,NNG
11705,을,JKO
11706,해도,VV+EC
11707,크,VA
11708,게,EC
11709,불편,NNG
11710,함,XSA+ETN
11711,이,JKS
11712,없,VA
11713,습니다,EF
11714,답변,NNG
11715,이,JKS
11716,도움,NNG
11717,이,JKS
11718,되,VV
11719,셨,EP+EP
11720,다면,EC
11721,채택,NNG
11722,도,JX
11723,부탁드립니다,VV+EC
11724,전주,NNG
11725,여행,NNG
11726,코스,NNG
11727,질문,NNG
11728,드려요,VV+EC
11729,이상,NNG
11730,은,JX
11731,제,NP
11732,가,JKS
11733,전주,NNG
11734,여행,NNG
11735,문의,NNG
11736,하,XSV
11737,는,ETM
11738,분,NNB
11739,들,XSN
11740,께,JKB
11741,통상,NNG
11742,안내,NNG
11743,해,XSV+EC
11744,드리,VX
11745,는,ETM
11746,정보,NNG
11747,입니다,VCP+EF
11748,질문,NNG
11749,하,XSV
11750,신,EP+ETM
11751,분,NNB
11752,께,JKB
11753,간단히,MAG
11754,요약,NNG
11755,해,XSV+EC
11756,드리,VX
11757,면,EC
11758,먼저,MAG
11759,위,NNG
11760,사이트,NNG
11761,들어가,VV
11762,셔서,EP+EC
11763,방,NNG
11764,예약,NNG
11765,하,XSV
11766,시,EP
11767,고,EC
11768,오전,NNG
11769,에,JKB
11770,전주,NNG
11771,여행,NNG
11772,및,MAJ
11773,코스,NNG
11774,질문,NNG
11775,내공,NNG
11776,있,VA
11777,어요,EF
11778,~,SY
11779,100,SN
11780,부산,NNP
11781,에서,JKB
11782,전주,NNG
11783,여행,NNG
11784,을,JKO
11785,가,VV
11786,려고,EC
11787,합니다,VX+EF
11788,자차,NNG
11789,여행,NNG
11790,이,JKC
11791,아닌,VCN+ETM
11792,버스,NNG
11793,위주,NNG
11794,로,JKB
11795,가,VV
11796,려고,EC
11797,합니다,VX+EF
11798,그리고,MAJ
11799,전주,NNG
11800,만,JX
11801,가,VV
11802,는,ETM
11803,것,NNB
11804,이,JKC
11805,아니,VCN
11806,라,EC
11807,전주,NNG
11808,갔,VV+EP
11809,다가,EC
11810,전주,NNP
11811,에서,JKB
11812,가깝,VA
11813,거나,EC
11814,버스,NNG
11815,로,JKB
11816,1,SN
11817,2,SN
11818,시간,NNBC
11819,정도,NNG
11820,갈,VV+ETM
11821,수,NNB
11822,있,VV
11823,는,ETM
11824,다른,MM
11825,지역,NNG
11826,도,JX
11827,여행,NNG
11828,가,VV
11829,고,EC
11830,싶,VX
11831,은데,EC
11832,여행,NNG
11833,많이,MAG
11834,다니,VV
11835,시,EP
11836,는,ETM
11837,분,NNB
11838,들,XSN
11839,전주,NNG
11840,여행,NNG
11841,코스,NNG
11842,추천,NNG
11843,좀,MAG
11844,요,JX
11845,전주,NNP
11846,여행,NNG
11847,코스,NNG
11848,추천,NNG
11849,하,XSV
11850,세염,NNG
11851,전주,NNG
11852,동물원,NNP
11853,걍기전,UNKNOWN
11854,전주,NNP
11855,한옥마을,NNP
11856,덕진,NNP
11857,연못,NNG
11858,으로,JKB
11859,가보세요,NNG
11860,전주,NNG
11861,여행,NNG
11862,코스,NNG
11863,좀,MAG
11864,알려,VV+EC
11865,주,VX
11866,세요,EP+EF
11867,안녕,IC
11868,하,VV
11869,세요,EP+EF
11870,전,NP+JX
11871,주로,MAG
11872,당일치기,NNG
11873,여행,NNG
11874,할,XSV+ETM
11875,껀,NNB+JX
11876,데,NNB
11877,코스,NNG
11878,좀,MAG
11879,짜,VV+EC
11880,주,VX
11881,세요,EP+EF
11882,전주,NNP
11883,동물원,NNG
11884,전주,NNP
11885,한옥마을,NNP
11886,전주,NNP
11887,수목원,NNG
11888,팔복,NNG
11889,예술,NNG
11890,공장,NNG
11891,전주,NNG
11892,드림,VV+ETM
11893,랜드,NNG
11894,당일치기,NNG
11895,로,JKB
11896,갈,VV+ETM
11897,껀,NNB+JX
11898,데,NNB
11899,코스,NNG
11900,좀,MAG
11901,알려,VV+EC
11902,주,VX
11903,세요,EP+EF
11904,자가용,NNG
11905,으로,JKB
11906,이동,NNG
11907,하,XSV
11908,신다면,EP+EC
11909,아래,NNG
11910,와,JKB
11911,같,VA
11912,은,ETM
11913,코스,NNG
11914,가,JKS
11915,시간,NNG
11916,을,JKO
11917,아낄,VV+ETM
11918,수,NNB
11919,1,SN
11920,박,NNBC
11921,2,SN
11922,일,NNBC
11923,전주,NNG
11924,여행,NNG
11925,코스,NNG
11926,질문,NNG
11927,하,XSV
11928,신,EP+ETM
11929,전주,NNG
11930,여행,NNG
11931,코스,NNG
11932,관련,NNG
11933,답변,NNG
11934,드리,VV
11935,겠,EP
11936,습니다,EF
11937,가족,NNG
11938,분,NNB
11939,들,XSN
11940,과,JKB
11941,함께,MAG
11942,하,VV
11943,는,ETM
11944,전주,NNG
11945,여행,NNG
11946,을,JKO
11947,계획,NNG
11948,중,NNB
11949,이,VCP
11950,시,EP
11951,군요,EF
11952,전주,NNG
11953,의,JKG
11954,추천,NNG
11955,명소,NNG
11956,와,JC
11957,맛집,NNG
11958,들,XSN
11959,을,JKO
11960,포함,NNG
11961,해서,XSV+EC
11962,여다,VV+EC
11963,에서,JKB
11964,맞춤,NNG
11965,형,XSN
11966,1,SN
11967,박,NNBC
11968,2,SN
11969,일,NNBC
11970,전주,NNG
11971,여행,NNG
11972,코스,NNG
11973,를,JKO
11974,준비,NNG
11975,했,XSV+EP
11976,어요,EF
11977,아래,NNG
11978,첨부,NNG
11979,된,XSV+ETM
11980,일정,NNG
11981,을,JKO
11982,당일치기,NNG
11983,전주,NNG
11984,여행,NNG
11985,코스,NNG
11986,처음,NNG
11987,으로,JKB
11988,전주,NNG
11989,여행,NNG
11990,을,JKO
11991,가,VV
11992,는,ETM
11993,거,NNB
11994,라서,VCP+EC
11995,아,VV
11996,는,ETM
11997,것,NNB
11998,이,JKS
11999,많이,MAG
12000,없,VA
12001,어요,EF
12002,일단,MAG
12003,전주,NNP
12004,한옥,NNG
12005,마을,NNG
12006,에서,JKB
12007,한복,NNG
12008,을,JKO
12009,빌려서,VV+EC
12010,한옥마을,NNP
12011,전동성당,NNP
12012,이랑,JC
12013,경기전,NNG
12014,그리고,MAJ
12015,자만,NNG
12016,벽화,NNG
12017,마을,NNG
12018,까지,JX
12019,가,VV
12020,기,ETN
12021,로,JKB
12022,정했,VV+EP
12023,는데,EC
12024,또,MAG
12025,다른,MM
12026,놀,VV
12027,러,EC
12028,갈,VX+ETM
12029,곳,NNG
12030,을,JKO
12031,찾,VV
12032,진,EC+JX
12033,못했,VX+EP
12034,어요,EF
12035,전주,NNG
12036,에,JKB
12037,한옥마을,NNP
12038,과,JC
12039,초등,NNG
12040,아이,NNG
12041,랑,JKB
12042,전주,NNG
12043,여행,NNG
12044,코스,NNG
12045,",",SC
12046,맛집,NNG
12047,추천,NNG
12048,부탁,NNG
12049,합니다,XSV+EF
12050,아이,NNG
12051,와,JC
12052,전주,NNG
12053,여행,NNG
12054,을,JKO
12055,계획,NNG
12056,하,XSV
12057,고,EC
12058,계시,VX
12059,군요,EF
12060,전,MM
12061,주,NNG
12062,에서,JKB
12063,아이,NNG
12064,와,JKB
12065,함께,MAG
12066,가,VV
12067,볼,EC+VX+ETM
12068,만,NNB
12069,한,XSA+ETM
12070,곳,NNG
12071,몇,MM
12072,군데,NNBC
12073,를,JKO
12074,추천,NNG
12075,드려,VV+EC
12076,보,VX
12077,도록,EC
12078,하,VX
12079,겠,EP
12080,습니다,EF
12081,1,SN
12082,전주,NNP
12083,한옥마을,NNP
12084,이미,MAG
12085,계획,NNG
12086,에,JKB
12087,넣,VV
12088,어,EC
12089,두,VX
12090,신,EP+ETM
12091,장소,NNG
12092,인,VCP+ETM
12093,전주,NNP
12094,한옥마을,NNP
12095,이,VCP
12096,예요,EC
12097,한복,NNG
12098,도,JX
12099,입,VV
12100,고,EC
12101,한옥마을,NNP
12102,을,JKO
12103,거닐,VV
12104,며,EC
12105,사진,NNG
12106,도,JX
12107,(,SSO
12108,급,NNG
12109,합니다,XSV+EF
12110,ㅠㅠ,UNKNOWN
12111,),SSC
12112,전주,NNG
12113,여행,NNG
12114,코스,NNG
12115,전주,NNG
12116,여행,NNG
12117,코스,NNG
12118,추천,NNG
12119,드립니다,VV+EF
12120,안녕,IC
12121,하,VV
12122,세요,EP+EF
12123,여행,NNG
12124,전문,NNG
12125,블로거,NNP
12126,쭈니,NNP
12127,아빠,NNG
12128,입니다,VCP+EF
12129,방학,NNG
12130,을,JKO
12131,맞,VV
12132,아서,EC
12133,친구,NNG
12134,분,NNB
12135,들,XSN
12136,과,JC
12137,전주,NNG
12138,여행,NNG
12139,을,JKO
12140,준비,NNG
12141,하,XSV
12142,고,EC
12143,계시,VX
12144,네요,EF
12145,전,NP+JX
12146,주,VX
12147,는,ETM
12148,한옥마을,NNP
12149,을,JKO
12150,중심,NNG
12151,으로,JKB
12152,가,VV
12153,볼,EC+VX+ETM
12154,만,NNB
12155,한,XSA+ETM
12156,곳,NNG
12157,이,JKS
12158,많,VA
12159,죠,EF
12160,터미널,NNG
12161,에서,JKB
12162,버스,NNG
12163,를,JKO
12164,타,VV
12165,고,EC
12166,한옥,NNG
12167,마을,NNG
12168,에,JKB
12169,전주,NNG
12170,여행,NNG
12171,순서,NNG
