,words,tag
4947,이렇게,MAG
4948,알,VV
4949,게,EC
4950,되,VV
4951,었,EP
4952,는데,EC
4953,지역민,NNG
4954,은,JX
4955,용,NNG
4956,황,NNG
4957,쪽,NNB
4958,에서,JKB
4959,자주,MAG
4960,놀,VV
4961,고,EC
4962,관광객,NNG
4963,들,XSN
4964,은,JX
4965,황리,NNG
4966,단,MM
4967,길,NNG
4968,에서,JKB
4969,논다는,VV+ETM
4970,말,NNG
4971,이,JKS
4972,있,VV
4973,더라고요,EC
4974,용,NNG
4975,황동,NNG
4976,이,VCP
4977,라는,ETM
4978,곳,NNG
4979,은,JX
4980,아예,MAG
4981,없,VA
4982,던데,EC
4983,경주,NNP
4984,여행,NNG
4985,돌아볼,VV+ETM
4986,곳,NNB
4987,경주,NNP
4988,여행,NNG
4989,코스,NNG
4990,알아보,VV
4991,고,EC
4992,있,VX
4993,는데,EC
4994,마땅히,MAG
4995,갈만,NNG
4996,한,XSA+ETM
4997,곳,NNB
4998,있,VA
4999,을까,EF
5000,영,MAG
5001,안녕,NNG
5002,하,XSV
5003,세요,EP+EF
5004,취향,NNG
5005,대로,JKB
5006,머물,VV
5007,다,EC
5008,여기,VV
5009,어,EC
5010,때,NNG
5011,입니다,VCP+EF
5012,질문,NNG
5013,하,XSV
5014,신,EP+ETM
5015,경주,NNP
5016,여행,NNG
5017,관련,NNG
5018,답변,NNG
5019,드리,VV
5020,도록,EC
5021,하,VX
5022,겠,EP
5023,습니다,EF
5024,경주,NNP
5025,여행,NNG
5026,을,JKO
5027,하,VV
5028,시,EP
5029,나,EC
5030,봅니다,VX+EC
5031,갈,VX+ETM
5032,만,NNB
5033,한,XSA+ETM
5034,곳,NNG
5035,몇,MM
5036,가지,NNBC
5037,알려,VV+EC
5038,드리,VX
5039,도록,EC
5040,할머니,NNG
5041,랑,JKB
5042,12,SN
5043,월,NNBC
5044,경주,NNP
5045,여행,NNG
5046,할머니,NNG
5047,랑,JKB
5048,1,SN
5049,박,NNBC
5050,2,SN
5051,일,NNBC
5052,로,JKB
5053,경주,NNP
5054,여행,NNG
5055,갈려고,VV+EC
5056,하,VV
5057,는데,EC
5058,코스,NNG
5059,를,JKO
5060,어떻게,MAG
5061,짜,VV
5062,면,EC
5063,좋,VA
5064,을까요,EC
5065,질문,NNG
5066,하,XSV
5067,신,EP+ETM
5068,경주,NNP
5069,여행,NNG
5070,과,JC
5071,관련,NNG
5072,하,XSA
5073,여,EC
5074,답변,NNG
5075,드리,VV
5076,겠,EP
5077,습니다,EF
5078,할머니,NNG
5079,랑,JKB
5080,여행,NNG
5081,을,JKO
5082,요즘,NNG
5083,에,JKB
5084,는,JX
5085,경주,NNP
5086,택시,NNG
5087,투어,NNG
5088,를,JKO
5089,통해,VV+EC
5090,보다,MAG
5091,편안,NNG
5092,하,XSA
5093,게,EC
5094,경주,NNP
5095,여행,NNG
5096,을,JKO
5097,즐겨,VV+EC
5098,보,VX
5099,실,EP+ETM
5100,수,NNB
5101,경주,NNP
5102,여행,NNG
5103,1,SN
5104,박,NNBC
5105,2,SN
5106,일,NNBC
5107,알찬,VA+ETM
5108,코스,NNG
5109,로,JKB
5110,추천,NNG
5111,해,XSV+EC
5112,주,VX
5113,세요,EP+EF
5114,^^,SY
5115,경주,NNP
5116,여행,NNG
5117,1,SN
5118,박,NNBC
5119,2,SN
5120,일,NNBC
5121,알찬,VA+ETM
5122,코스,NNG
5123,로,JKB
5124,추천,NNG
5125,해,XSV+EC
5126,주,VX
5127,세요,EP+EF
5128,1,SN
5129,박,NNBC
5130,이,VCP
5131,라,EC
5132,짧,VA
5133,지만,EC
5134,질문,NNG
5135,하,XSV
5136,신,EP+ETM
5137,경주,NNP
5138,여행,NNG
5139,관련,NNG
5140,답변,NNG
5141,드리,VV
5142,도록,EC
5143,하,VX
5144,겠,EP
5145,습니다,EF
5146,1,SN
5147,박,NNBC
5148,2,SN
5149,일,NNBC
5150,경주,NNP
5151,여행,NNG
5152,을,JKO
5153,다녀오,VV
5154,실,EP+ETM
5155,예정,NNG
5156,이,VCP
5157,시,EP
5158,군요,EC
5159,가,VX
5160,볼,EC+VX+ETM
5161,만,NNB
5162,한,XSA+ETM
5163,곳,NNG
5164,들,XSN
5165,좋,VA
5166,으니,EC
5167,경주,NNP
5168,여행,NNG
5169,하,XSV
5170,시,EP
5171,는데,EC
5172,참고,NNG
5173,하,XSV
5174,시,EP
5175,기,ETN
5176,바랍니다,VV+EF
5177,도움,NNG
5178,이,JKS
5179,사월,NNG
5180,말,NNG
5181,에,JKB
5182,가족,NNG
5183,들,XSN
5184,과,JC
5185,경주,NNP
5186,여행,NNG
5187,계획,NNG
5188,중,NNB
5189,인데,VCP+EC
5190,사월,NNG
5191,말,NNG
5192,에,JKB
5193,가족,NNG
5194,들,XSN
5195,과,JC
5196,경주,NNP
5197,여행,NNG
5198,계획,NNG
5199,중,NNB
5200,인데,VCP+EC
5201,경주,NNP
5202,는,JX
5203,처음,MAG
5204,가,VV
5205,는,ETM
5206,곳,NNG
5207,이,JKS
5208,업,VV
5209,네요,EC
5210,가족,NNG
5211,들,XSN
5212,과,JKB
5213,가,VV
5214,볼,EC+VX+ETM
5215,만,NNB
5216,한,XSA+ETM
5217,곳,NNB
5218,즘,MAJ
5219,소개,NNG
5220,해,XSV+EC
5221,주,VX
5222,세요,EP+EF
5223,경경,NNG
5224,주,VV
5225,는,ETM
5226,가족,NNG
5227,과,JKB
5228,함께,MAG
5229,경주,NNP
5230,여행,NNG
5231,계획,NNG
5232,하,XSV
5233,고,EC
5234,계시,VX
5235,군요,EC
5236,한화,NNG
5237,리조트,NNG
5238,경주,NNP
5239,내,NNB
5240,에서,JKB
5241,도,JX
5242,즐거운,VA+ETM
5243,경주,NNP
5244,여행,NNG
5245,의,JKG
5246,추억,NNG
5247,을,JKO
5248,만드실,VV+EP+ETM
5249,수,NNB
5250,경주,NNP
5251,여행,NNG
5252,지금,MAG
5253,경주,NNP
5254,여행,NNG
5255,3,SN
5256,가지,NNBC
5257,만,JX
5258,답,NNG
5259,해,XSV+EC
5260,주,VX
5261,세요,EP+EF
5262,1,SN
5263,지금,MAG
5264,경주,NNP
5265,여행,NNG
5266,가,VV
5267,면,EC
5268,많이,MAG
5269,더,MAG
5270,울,VV
5271,까요,EF
5272,2,SN
5273,쪄죽,VV
5274,을,ETM
5275,정도,NNG
5276,로,JKB
5277,못,MAG
5278,돌아다니,VV
5279,나요,EC
5280,3,SN
5281,고속버스,NNG
5282,타,VV
5283,고,EC
5284,1,SN
5285,지금,MAG
5286,경주,NNP
5287,여행,NNG
5288,가,VV
5289,면,EC
5290,많이,MAG
5291,더,MAG
5292,울,VV
5293,까요,EF
5294,가장,MAG
5295,더운,VA+ETM
5296,시기,NNG
5297,입니다,VCP+EF
5298,낮,NNG
5299,에,JKB
5300,30,SN
5301,도,NNBC
5302,가,JKC
5303,넘,VV
5304,고,EC
5305,34,SN
5306,도,NNBC
5307,까지,JX
5308,갈,VV+ETM
5309,수,NNB
5310,도,JX
5311,있,VA
5312,습니다,EF
5313,2,SN
5314,경주,NNP
5315,여행,NNG
5316,3,SN
5317,박,NNBC
5318,4,SN
5319,일,NNBC
5320,가족,NNG
5321,여행,NNG
5322,코스,NNG
5323,추천,NNG
5324,부탁드려요,VV+EF
5325,!,SF
5326,경주,NNP
5327,여행,NNG
5328,3,SN
5329,박,NNBC
5330,4,SN
5331,일,NNBC
5332,코스,NNG
5333,로,JKB
5334,추천,NNG
5335,부탁,NNG
5336,드려요,VV+EC
5337,이번,NNG
5338,추석,NNG
5339,기간,NNG
5340,에,JKB
5341,4,SN
5342,인,NNG
5343,가족,NNG
5344,아이,NNG
5345,들,XSN
5346,은,JX
5347,없,VA
5348,어요,EF
5349,이,MM
5350,함께,MAG
5351,여행,NNG
5352,을,JKO
5353,가,VV
5354,고자,EC
5355,경주,NNP
5356,여행,NNG
5357,3,SN
5358,박,NNBC
5359,4,SN
5360,일,NNBC
5361,가족,NNG
5362,여행,NNG
5363,코스,NNG
5364,추천,NNG
5365,해,XSV+EC
5366,드릴게요,VX+EF
5367,제,NP
5368,가,JKS
5369,여러분,NP
5370,을,JKO
5371,위해,VV+EC
5372,직접,MAG
5373,조사,NNG
5374,한,XSA+ETM
5375,결과,NNG
5376,를,JKO
5377,바탕,NNG
5378,으로,JKB
5379,최적,NNG
5380,의,JKG
5381,코스,NNG
5382,를,JKO
5383,제안,NNG
5384,해,XSV+EC
5385,초등학생,NNG
5386,경주,NNP
5387,여행,NNG
5388,전남,NNP
5389,에서,JKB
5390,2,SN
5391,박,NNBC
5392,3,SN
5393,일,NNBC
5394,로,JKB
5395,초등학생,NNG
5396,데리,VV
5397,고,EC
5398,경주,NNP
5399,여행,NNG
5400,을,JKO
5401,가져,VV+EC
5402,고하,VV
5403,는데요,EF
5404,아,IC
5405,코스,NNG
5406,짜,VV
5407,기,ETN
5408,가,JKS
5409,쉽,VA
5410,지,EC
5411,않,VX
5412,네요,EF
5413,숙소,NNG
5414,는,JX
5415,질문,NNG
5416,하,XSV
5417,신,EP+ETM
5418,경주,NNP
5419,여행지,NNG
5420,관련,NNG
5421,답변,NNG
5422,드리,VV
5423,도록,EC
5424,하,VX
5425,겠,EP
5426,습니다,EF
5427,2,SN
5428,박,NNBC
5429,3,SN
5430,일,NNBC
5431,간,NNG
5432,다녀올,VV+ETM
5433,만,NNB
5434,한,XSA+ETM
5435,곳,NNG
5436,으로,JKB
5437,경주,NNP
5438,여행지,NNG
5439,를,JKO
5440,찾,VV
5441,고,EC
5442,계시,VX
5443,나,EC
5444,봅니다,VX+EC
5445,경주,NNP
5446,에,JKB
5447,경주,NNP
5448,여행,NNG
5449,코스,NNG
5450,동선,NNG
5451,별,XSN
5452,로,JKB
5453,추천,NNG
5454,해,XSV+EC
5455,주,VX
5456,세요,EP+EF
5457,.,SF
5458,경주,NNP
5459,여행,NNG
5460,코스,NNG
5461,동선,NNG
5462,일,NNG
5463,이,JKS
5464,있,VV
5465,어서,EC
5466,경주,NNP
5467,가,VV
5468,는,ETM
5469,김,NNB
5470,에,JKB
5471,다음,NNG
5472,주,NNG
5473,에,JKB
5474,하루,NNG
5475,정도,NNG
5476,만,JX
5477,보,VV
5478,려고,EC
5479,하,VV
5480,는데,EC
5481,일단,MAG
5482,석굴암,NNG
5483,불국사,NNP
5484,는,JX
5485,질문,NNG
5486,하,XSV
5487,신,EP+ETM
5488,경주,NNP
5489,여행,NNG
5490,일정,NNG
5491,관련,NNG
5492,답변,NNG
5493,드리,VV
5494,도록,EC
5495,하,VX
5496,겠,EP
5497,습니다,EF
5498,비록,MAG
5499,1,SN
5500,박,NNBC
5501,2,SN
5502,일,NNBC
5503,이,VCP
5504,지만,EC
5505,사실상,MAG
5506,당일치기,NNG
5507,인,VCP+ETM
5508,경주,NNP
5509,여행,NNG
5510,을,JKO
5511,준비,NNG
5512,1,SN
5513,박,NNBC
5514,2,SN
5515,일,NNBC
5516,초보,NNG
5517,운전,NNG
5518,경주,NNG
5519,여행,NNG
5520,코스,NNG
5521,1,SN
5522,박,NNBC
5523,2,SN
5524,일,NNBC
5525,로,JKB
5526,경주,NNP
5527,여행,NNG
5528,코스,NNG
5529,좀,MAG
5530,짜,VV+EC
5531,주,VX
5532,세요,EP+EF
5533,아무래도,MAG
5534,가,VV
5535,는,ETM
5536,데,NNB
5537,는,JX
5538,어려움,NNG
5539,이,JKS
5540,없,VA
5541,을,ETM
5542,것,NNB
5543,4,SN
5544,월,NNBC
5545,1,SN
5546,2,SN
5547,일,NNBC
5548,에,JKB
5549,경주,NNP
5550,여행,NNG
5551,하,XSV
5552,기,ETN
5553,에,JKB
5554,좋,VA
5555,은,ETM
5556,날,NNG
5557,일,VCP+ETM
5558,것,NNB
5559,같,VA
5560,아요,EF
5561,벚꽃,NNG
5562,들,XSN
5563,이,JKS
5564,서서히,MAG
5565,개화,NNG
5566,를,JKO
5567,참고,NNG
5568,로,JKB
5569,쭈니,NNP
5570,아빠,NNG
5571,블로그,NNG
5572,를,JKO
5573,방문,NNG
5574,하,XSV
5575,시,EP
5576,면,EC
5577,경주,NNP
5578,여행,NNG
5579,카테고리,NNG
5580,가,JKS
5581,있,VA
5582,습니다,EF
5583,아들,NNG
5584,과,JC
5585,(,SSO
5586,초,XPN
5587,4,SN
5588,년,NNBC
5589,),SSC
5590,경주,NNP
5591,여행,NNG
5592,일정,NNG
5593,!,SY
5594,아들,NNG
5595,과,JC
5596,경주,NNP
5597,여행,NNG
5598,을,JKO
5599,가려,VV+EC
5600,합니다,VX+EF
5601,선배,NNG
5602,님,XSN
5603,들,XSN
5604,의,JKG
5605,조언,NNG
5606,을,JKO
5607,경주,NNG
5608,여행,NNG
5609,코스,NNG
5610,추천,NNG
5611,드립니다,VV+EF
5612,안녕,IC
5613,하,VV
5614,세요,EP+EF
5615,여행,NNG
5616,전문,NNG
5617,블로거,NNP
5618,초등,NNG
5619,학교,NNG
5620,4,SN
5621,학년,NNG
5622,아들,NNG
5623,과,JKB
5624,함께,MAG
5625,가,VV
5626,는,ETM
5627,경주,NNP
5628,여행,NNG
5629,이,VCP
5630,라면,EC
5631,역사,NNG
5632,와,JC
5633,하루,NNG
5634,코스,NNG
5635,경주,NNP
5636,남산,NNP
5637,정복,NNG
5638,하,XSV
5639,기,ETN
5640,경주,NNG
5641,여행,NNG
5642,코스,NNG
5643,중,NNB
5644,에서,JKB
5645,경주,NNP
5646,여행,NNG
5647,을,JKO
5648,가,VV
5649,려고,EC
5650,함,VX+ETN
5651,니다,VCP+EF
5652,",",SC
5653,",!",SY
5654,저희,NP
5655,가족,NNG
5656,이,JKS
5657,2,SN
5658,박,NNBC
5659,3,SN
5660,일,NNBC
5661,로,JKB
5662,경주,NNP
5663,여행,NNG
5664,을,JKO
5665,가,VV
5666,려고,EC
5667,합니다,VX+EF
5668,가족,NNG
5669,은,JX
5670,4,SN
5671,인,NNG
5672,가족,NNG
5673,3,SN
5674,학년,NNG
5675,5,SN
5676,학년,NNG
5677,이,VCP
5678,구요,EF
5679,경주,NNP
5680,에,JKB
5681,있,VV
5682,는,ETM
5683,문화재,NNG
5684,를,JKO
5685,보,VV
5686,고,EC
5687,작년,NNG
5688,여름,NNG
5689,방학,NNG
5690,때,NNG
5691,저,NP
5692,도,JX
5693,경주,NNP
5694,여행,NNG
5695,한,MM
5696,번,NNBC
5697,했었,VV+EP
5698,죠,EF
5699,저,NP
5700,는,JX
5701,2,SN
5702,박,NNBC
5703,3,SN
5704,일,NNBC
5705,로,JKB
5706,갔다온,VV+ETM
5707,게,NNB+JKC
5708,아니,VCN
5709,라,EC
5710,당일,NNG
5711,로,JKB
5712,갔다왔,VV+EP
5713,습니다,EF
5714,성심껏,MAG
5715,답변,NNG
5716,포항,NNP
5717,에서,JKB
5718,경주,NNP
5719,가,VV
5720,는,ETM
5721,기차,NNG
5722,와,JC
5723,요금,NNG
5724,그리고,MAJ
5725,경주,NNP
5726,여행,NNG
5727,시,NNB
5728,.,SF
5729,..,SY
5730,포항,NNP
5731,에서,JKB
5732,경주,NNP
5733,가,VV
5734,는,ETM
5735,기차,NNG
5736,와,JC
5737,요금,NNG
5738,그리고,MAJ
5739,경주,NNP
5740,여행,NNG
5741,시,NNG
5742,중,NNB
5743,3,SN
5744,과,NNG
5745,경주,NNP
5746,여행,NNG
5747,시,XSN
5748,가,VV+EC
5749,보,VX
5750,아야,EC
5751,할,VX+ETM
5752,코스,NNG
5753,그리고,MAJ
5754,경주,NNP
5755,맛집,NNG
5756,그리고,MAJ
5757,경주,NNP
5758,여행,NNG
5759,시,XSN
5760,가,VV+EC
5761,보,VX
5762,아야,EC
5763,할,VX+ETM
5764,곳,NNG
5765,답변,NNG
5766,드릴게요,VV+EC
5767,포항,NNP
5768,에서,JKB
5769,경주,NNP
5770,가시,NNG
5771,는,JX
5772,열차,NNG
5773,시간,NNG
5774,가격,NNG
5775,경주,NNP
5776,여행,NNG
5777,시,XSN
5778,가,VV+EC
5779,보,VX
5780,아야,EC
5781,할,VX+ETM
5782,경주,NNP
5783,여행,NNG
5784,갈만,NNG
5785,한,XSA+ETM
5786,곳,NNB
5787,알려,VV+EC
5788,주,VX
5789,세요,EP+EF
5790,!,SF
5791,!,SY
5792,경주,NNP
5793,여행,NNG
5794,을,JKO
5795,가,VV
5796,려고,EC
5797,합니다,VX+EC
5798,2,SN
5799,박,NNBC
5800,3,SN
5801,일,NNBC
5802,경주,NNP
5803,를,JKO
5804,관광,NNG
5805,하,XSV
5806,며,EC
5807,옛,MM
5808,문화,NNG
5809,와,JC
5810,정서,NNG
5811,를,JKO
5812,배워,VV+EC
5813,보,VX
5814,고,EC
5815,체험,NNG
5816,하,XSV
5817,고자,EC
5818,경주,NNP
5819,여행,NNG
5820,계획,NNG
5821,을,JKO
5822,세우,VV
5823,고,EC
5824,있,VX
5825,는데요,EC
5826,1,SN
5827,일,NNBC
5828,차,NNG
5829,2,SN
5830,일,NNBC
5831,차,NNG
5832,3,SN
5833,일,NNBC
5834,차,NNG
5835,어떤,MM
5836,식,NNB
5837,으로,JKB
5838,경주,NNP
5839,여행,NNG
5840,계획,NNG
5841,을,JKO
5842,세워야할지,VV+EC+VX+EC
5843,궁금,XR
5844,합니다,XSA+EF
5845,가족,NNG
5846,들,XSN
5847,과,JKB
5848,함께,MAG
5849,하,VV
5850,는,ETM
5851,경주,NNP
5852,여행,NNG
5853,경주,NNP
5854,여행,NNG
5855,질문,NNG
5856,이,VCP
5857,요,EC
5858,안녕,NNG
5859,하,XSV
5860,세요,EP+EF
5861,경주,NNP
5862,여행,NNG
5863,을,JKO
5864,준비,NNG
5865,중,NNB
5866,인데요,VCP+EF
5867,출발지,NNG
5868,는,JX
5869,서울,NNP
5870,이,VCP
5871,구요,EF
5872,3,SN
5873,월,NNBC
5874,22,SN
5875,일,NNBC
5876,오전,NNG
5877,6,SN
5878,시,NNBC
5879,경,XSN
5880,에,JKB
5881,서울,NNP
5882,에서,JKB
5883,출발,NNG
5884,하,XSV
5885,려고,EC
5886,하,VV
5887,고요,EC
5888,부탁드려요,VV+EF
5889,경주,NNP
5890,여행,NNG
5891,일정,NNG
5892,과,JC
5893,형편,NNG
5894,에,JKB
5895,맞,VV
5896,게,EC
5897,아래,NNG
5898,코스,NNG
5899,에서,JKB
5900,조절,NNG
5901,하,XSV
5902,면,EC
5903,됩니다,VV+EF
5904,시내버스,NNG
5905,투어,NNG
5906,도보,NNG
5907,자전거,NNG
5908,역사,NNG
5909,에,JKB
5910,무지,MAG
5911,한,MM
5912,경주,NNG
5913,여행,NNG
5914,코스,NNG
5915,부탁,NNG
5916,드려요,VV+EC
5917,이번,NNG
5918,에,JKB
5919,여동생,NNG
5920,이랑,JC
5921,경주,NNP
5922,여행,NNG
5923,1,SN
5924,박,NNBC
5925,2,SN
5926,일,NNBC
5927,하,VV
5928,려고,EC
5929,하,VX
5930,는데요,EF
5931,부끄럽,VA
5932,지만,EC
5933,고등학생,NNG
5934,때,NNG
5935,역사,NNG
5936,넘,MAG
5937,싫,VA
5938,어,EC
5939,해서,VV+EC
5940,역사,NNG
5941,잘,MAG
5942,몰라요,VV+EC
5943,안내소,NNG
5944,책자,NNG
5945,나,JC
5946,경주,NNP
5947,여행,NNG
5948,사이트,NNG
5949,활용,NNG
5950,하,XSV
5951,시,EP
5952,면,EC
5953,됩니다,VV+EF
5954,책자,NNG
5955,가,JKS
5956,진짜,MAG
5957,잘,MAG
5958,나와,VV+EC
5959,있,VX
5960,어서,EC
5961,그리고,MAJ
5962,경주,NNP
5963,나,JC
5964,어디,NP
5965,여행,NNG
5966,가시,VV
5967,면,EC
5968,경주,NNP
5969,여행,NNG
5970,코스,NNG
5971,추천,NNG
5972,경주,NNG
5973,여행,NNG
5974,가,VV
5975,려고,EC
5976,합니다,VX+EC
5977,4,SN
5978,우러,VV+EC
5979,30,SN
5980,일,NNBC
5981,새벽,NNG
5982,에,JKB
5983,출발,MAG
5984,해서,VV+EC
5985,대명,NNG
5986,콘도,NNG
5987,에,JKB
5988,묵,VV
5989,을,ETM
5990,예정,NNG
5991,인데,VCP+EC
5992,1,SN
5993,박,NNBC
5994,2,SN
5995,일,NNBC
5996,동안,NNG
5997,있,VV
5998,을,ETM
5999,예정,NNG
6000,이,VCP
6001,고,EC
6002,기림사,NNG
6003,분황사,NNG
6004,부처,NNG
6005,골,NNG
6006,무열왕릉,NNG
6007,석굴암,NNG
6008,황룡,NNG
6009,사지,NNG
6010,오릉,NNG
6011,국립,NNG
6012,경주,NNP
6013,박물관,NNG
6014,참고,NNG
6015,하,XSV
6016,시,EP
6017,어,EC
6018,유쾌,XR
6019,한,XSA+ETM
6020,경주,NNP
6021,여행,NNG
6022,하,XSV
6023,시,EP
6024,기,ETN
6025,를,JKO
6026,경주,NNP
6027,여행,NNG
6028,날씨,NNG
6029,.,SF
6030,.,SY
6031,10,SN
6032,월,NNBC
6033,8,SN
6034,일,NNBC
6035,날,NNG
6036,경주,NNP
6037,여행,NNG
6038,가,VV
6039,려는데,EC
6040,날씨,NNG
6041,가,JKS
6042,어떤,MM
6043,가요,NNG
6044,10,SN
6045,월,NNBC
6046,8,SN
6047,일,NNBC
6048,경주,NNP
6049,날씨,NNG
6050,는,JX
6051,대체로,MAG
6052,흐릴,VV+ETM
6053,가능,NNG
6054,성,XSN
6055,이,JKS
6056,있,VV
6057,으며,EC
6058,낮,NNG
6059,기온,NNG
6060,은,JX
6061,18,SN
6062,22,SN
6063,C,SL
6064,정도,NNG
6065,로,JKB
6066,예상,NNG
6067,돼요,XSV+EC
6068,비,NNG
6069,가,JKS
6070,내릴,VV+ETM
6071,가능,NNG
6072,성,XSN
6073,은,JX
6074,낮,VA
6075,지만,EC
6076,흐린,VV+ETM
6077,날씨,NNG
6078,가,JKS
6079,이어질,VV+ETM
6080,수,NNB
6081,있,VV
6082,으니,EC
6083,여행,NNG
6084,계획,NNG
6085,에,JKB
6086,참고,NNG
6087,하,XSV
6088,시,EP
6089,면,EC
6090,좋,VA
6091,을,ETM
6092,것,NNB
6093,경주,NNP
6094,여행,NNG
6095,코스,NNG
6096,(,SSO
6097,2,SN
6098,박,NNBC
6099,3,SN
6100,일,NNBC
6101,),SSC
6102,5,SN
6103,월,NNBC
6104,23,SN
6105,일,NNBC
6106,5,SN
6107,월,NNBC
6108,25,SN
6109,일,NNBC
6110,경주,NNP
6111,여행,NNG
6112,코스,NNG
6113,추천,NNG
6114,해,XSV+EC
6115,주,VX
6116,세요,EP+EF
6117,1,SN
6118,대상,NNG
6119,어머니,NNG
6120,자녀,NNG
6121,9,SN
6122,세,NNBC
6123,본인,NNG
6124,경주,NNP
6125,여행,NNG
6126,코스,NNG
6127,2,SN
6128,박,NNBC
6129,3,SN
6130,일,NNBC
6131,답변,NNG
6132,드립니다,VV+EF
6133,안녕,IC
6134,하,VV
6135,세요,EP+EF
6136,여행,NNG
6137,전문,NNG
6138,블로거,NNP
6139,어머님,NNG
6140,을,JKO
6141,모시,VV
6142,고,EC
6143,떠나,VV
6144,는,ETM
6145,경주,NNP
6146,여행,NNG
6147,이,JKS
6148,즐거운,VA+ETM
6149,추억,NNG
6150,으로,JKB
6151,남,VV
6152,을,ETM
6153,수,NNB
6154,있,VV
6155,도록,EC
6156,제,NP
6157,가,JKS
6158,경험,NNG
6159,한,XSV+ETM
6160,경주,NNP
6161,여행,NNG
6162,가,VV
6163,려구요,EC
6164,경주,NNP
6165,여행,NNG
6166,가,VV
6167,려고,EC
6168,하,VV
6169,는,ETM
6170,데,NNB
6171,11,SN
6172,월,NNBC
6173,초,NNB
6174,에,JKB
6175,나,JX
6176,갈,VV+ETM
6177,것,NNB
6178,같,VA
6179,아요,EF
6180,그,NP
6181,쯤,XSN
6182,되,VV
6183,면,EC
6184,날씨,NNG
6185,가,JKS
6186,많이,MAG
6187,추울,VA+ETM
6188,것,NNB
6189,같,VA
6190,은데,EC
6191,그,MM
6192,시즌,NNG
6193,에,JKB
6194,다니,VV
6195,기,ETN
6196,가,JKS
6197,괜찮,VA
6198,을까요,EC
6199,11,SN
6200,월,NNBC
6201,이,VCP
6202,면,EC
6203,가을,NNG
6204,도,JX
6205,무르익,VV
6206,어,EC
6207,갈,VX+ETM
6208,무렵,NNB
6209,이,VCP
6210,고,EC
6211,그리,MAG
6212,춥,VA
6213,지,EC
6214,않,VX
6215,아서,EC
6216,경주,NNP
6217,여행,NNG
6218,코스,NNG
6219,",",SC
6220,신경주역,NNP
6221,경주역,NNP
6222,질문,NNG
6223,드려요,VV+EC
6224,안녕,NNG
6225,하,XSV
6226,세요,EP+EF
6227,20,SN
6228,대,NNBC
6229,여성,NNG
6230,이,JKS
6231,고요,NNG
6232,친구,NNG
6233,랑,JKB
6234,여행,NNG
6235,가,VV
6236,려고,EC
6237,계획,NNG
6238,짜,VV
6239,고,EC
6240,있,VX
6241,는데,EC
6242,경주,NNP
6243,여행,NNG
6244,은,JX
6245,처음,NNG
6246,이,VCP
6247,라,EC
6248,질문,NNG
6249,드려요,VV+EC
6250,2,SN
6251,박,NNBC
6252,3,SN
6253,일,NNBC
6254,어디,NP
6255,가,JKS
6256,이동,NNG
6257,하,XSV
6258,기,ETN
6259,좋,VA
6260,을까요,EC
6261,바다,NNG
6262,위주,NNG
6263,야경,NNG
6264,여행,NNG
6265,아직,MAG
6266,숙소,NNG
6267,도,JX
6268,잡,VV
6269,기,ETN
6270,전,NNG
6271,입니다,VCP+EF
6272,경주,NNP
6273,여행,NNG
6274,시,XSN
6275,가,VV
6276,볼,EC+VX+ETM
6277,만,NNB
6278,한,XSA+ETM
6279,곳,NNG
6280,1,SN
6281,박,NNBC
6282,2,SN
6283,일,NNBC
6284,경주,NNP
6285,여행,NNG
6286,일정,NNG
6287,짜,VV+EC
6288,주,VX
6289,세요,EP+EF
6290,1,SN
6291,박,NNBC
6292,2,SN
6293,일,NNBC
6294,경주,NNP
6295,여행,NNG
6296,일정,NNG
6297,짜,VV+EC
6298,주,VX
6299,세요,EP+EC
6300,질,VX+ETM
6301,문자,NNG
6302,님,XSN
6303,경주,NNP
6304,에서,JKB
6305,의,JKG
6306,1,SN
6307,박,NNBC
6308,2,SN
6309,일,NNBC
6310,여행,NNG
6311,을,JKO
6312,계획,NNG
6313,중,NNB
6314,이,VCP
6315,시,EP
6316,군요,EF
6317,특히,MAG
6318,소록,NNG
6319,스테이,NNG
6320,에서,NNG
6321,의,JKG
6322,아래,NNG
6323,에,JKB
6324,경주,NNP
6325,여행,NNG
6326,일정,NNG
6327,을,JKO
6328,간략히,MAG
6329,정리,NNG
6330,해,XSV+EC
6331,드릴게요,VX+EC
6332,1,SN
6333,박,NNBC
6334,2,SN
6335,일,NNBC
6336,경주,NNP
6337,여행,NNG
6338,일정,NNG
6339,Day,SL
6340,1,SN
6341,감성,NNG
6342,가득,MAG
6343,한,XSA+ETM
6344,경주,NNP
6345,탐방,MAG
6346,10,SN
6347,30,SN
6348,어머니,NNG
6349,랑,JKB
6350,1,SN
6351,박,NNBC
6352,2,SN
6353,일,NNBC
6354,경주,NNP
6355,여행,NNG
6356,이제,MAG
6357,5,SN
6358,월,NNBC
6359,달,NNG
6360,어버이날,NNP
6361,을,JKO
6362,위해,VV+EC
6363,어머니,NNG
6364,랑,JC
6365,경주,NNP
6366,여행,NNG
6367,을,JKO
6368,할려고,VV+EC
6369,합니다,VX+EF
6370,놀,VV
6371,러,EC
6372,갈,VX+ETM
6373,데,NNB
6374,는,JX
6375,다,MAG
6376,정했,VV+EP
6377,는데,EC
6378,펜션,NNG
6379,을,JKO
6380,안녕,NNG
6381,하,XSV
6382,세요,EP+EF
6383,어버이날,NNP
6384,을,JKO
6385,맞,VV
6386,아,EC
